minimum_nights,number_of_reviews,room_type,calculated_host_listings_count,availability_365,neighbourhood,price
0.0016012810248198558,0.001589825119236884,0.5,0.0,0.038356164383561646,0.35909090909090907,72
0.0008006405124099279,0.004769475357710652,0.0,0.003067484662576687,0.008219178082191782,0.6045454545454545,65
0.0024019215372297837,0.033386327503974564,0.0,0.0,0.5150684931506849,0.08636363636363636,125
0.012009607686148917,0.0,0.0,0.0,0.008219178082191782,0.02727272727272727,55
0.0016012810248198558,0.025437201907790145,0.0,0.009202453987730062,0.33424657534246577,0.06818181818181818,50
0.0008006405124099279,0.0,0.0,0.0,0.5808219178082192,0.12727272727272726,100
0.0008006405124099279,0.05405405405405406,0.5,0.0,0.5835616438356165,0.02727272727272727,120
0.010408326661329063,0.006359300476947536,0.0,0.0,0.010958904109589041,0.09545454545454544,50
0.0008006405124099279,0.022257551669316377,0.5,0.003067484662576687,0.7068493150684931,0.5772727272727273,76
0.004803843074459567,0.02384737678855326,0.0,0.0,0.27945205479452057,0.00909090909090909,69
0.0008006405124099279,0.16534181240063595,0.0,0.006134969325153375,0.1506849315068493,0.6681818181818181,69
0.0032025620496397116,0.0,0.5,0.0,0.008219178082191782,0.20454545454545453,290
0.0016012810248198558,0.004769475357710652,0.5,0.0,0.008219178082191782,0.3090909090909091,195
0.0,0.5564387917329094,0.5,0.003067484662576687,0.2273972602739726,0.02727272727272727,115
0.004803843074459567,0.0,0.5,0.0,0.008219178082191782,0.00909090909090909,110
0.0016012810248198558,0.001589825119236884,0.0,0.0,0.4054794520547945,0.02727272727272727,65
0.0,0.12400635930047696,0.0,0.003067484662576687,0.6986301369863014,0.7363636363636363,40
0.0,0.001589825119236884,0.0,0.003067484662576687,0.36164383561643837,0.2863636363636364,30
0.0008006405124099279,0.03497615262321145,0.0,0.006134969325153375,0.4958904109589041,0.15454545454545454,65
0.0008006405124099279,0.001589825119236884,0.5,0.0,0.7041095890410959,0.09999999999999999,89
0.0016012810248198558,0.02384737678855326,0.0,0.0,0.008219178082191782,0.02727272727272727,50
0.0008006405124099279,0.01907790143084261,0.0,0.015337423312883437,0.25753424657534246,0.25,35
0.0016012810248198558,0.030206677265500796,0.5,0.0,0.9452054794520548,0.44545454545454544,115
0.0,0.04769475357710652,0.5,0.0,0.5315068493150685,0.8318181818181818,60
0.0008006405124099279,0.0,0.0,0.003067484662576687,0.1506849315068493,0.03636363636363636,340
0.0016012810248198558,0.0,0.0,0.006134969325153375,0.04657534246575343,0.3818181818181818,250
0.0,0.003179650238473768,0.5,0.0,0.008219178082191782,0.10454545454545454,300
0.0032025620496397116,0.014308426073131956,0.0,0.003067484662576687,0.008219178082191782,0.1409090909090909,35
0.0024019215372297837,0.007949125596184421,0.0,0.009202453987730062,0.536986301369863,0.09545454545454544,69
0.023218574859887906,0.007949125596184421,0.5,0.0,0.12054794520547946,0.08636363636363636,198
0.0008006405124099279,0.006359300476947536,0.5,0.0,0.2958904109589041,0.05454545454545454,175
0.0008006405124099279,0.009538950715421305,0.5,0.0,0.008219178082191782,0.03636363636363636,380
0.0032025620496397116,0.0906200317965024,0.5,0.006134969325153375,0.9095890410958904,0.5318181818181817,99
0.0008006405124099279,0.030206677265500796,0.5,0.009202453987730062,0.18082191780821918,0.24545454545454545,325
0.023218574859887906,0.007949125596184421,0.5,0.0,0.8410958904109589,0.00909090909090909,195
0.0016012810248198558,0.017488076311605726,0.0,0.0,0.008219178082191782,0.09545454545454544,45
0.0,0.04292527821939587,0.0,0.08895705521472393,0.7945205479452054,0.031818181818181815,179
0.0024019215372297837,0.07154213036565978,0.5,0.0,0.7917808219178082,0.05909090909090909,100
0.0,0.0,0.5,0.0,0.04657534246575343,0.6318181818181818,199
0.0,0.012718600953895072,0.0,0.0,0.008219178082191782,0.004545454545454545,100
0.0,0.0,1.0,0.009202453987730062,0.0,0.5045454545454545,30
0.023218574859887906,0.0,0.5,0.3680981595092025,0.0,0.031818181818181815,199
0.0,0.003179650238473768,0.0,0.0,0.008219178082191782,0.02727272727272727,45
0.0016012810248198558,0.08267090620031797,0.5,0.0,0.5917808219178082,0.2909090909090909,300
0.007205764611689351,0.0,0.0,0.0,0.008219178082191782,0.10909090909090909,47
0.0008006405124099279,0.01907790143084261,0.5,0.0,0.008219178082191782,0.03636363636363636,90
0.0008006405124099279,0.009538950715421305,0.5,0.0,0.20821917808219179,0.22727272727272727,210
0.0008006405124099279,0.0,0.5,0.0,0.4712328767123288,0.03636363636363636,165
0.023218574859887906,0.0,0.5,0.003067484662576687,0.13972602739726028,0.004545454545454545,340
0.0016012810248198558,0.004769475357710652,0.5,0.0,0.18082191780821918,0.049999999999999996,250
0.0008006405124099279,0.009538950715421305,0.0,0.009202453987730062,0.008219178082191782,0.10454545454545454,102
0.0,0.08267090620031797,0.0,0.009202453987730062,0.0027397260273972603,0.00909090909090909,85
0.023218574859887906,0.001589825119236884,0.0,0.02147239263803681,0.008219178082191782,0.02727272727272727,60
0.0016012810248198558,0.012718600953895072,0.0,0.0,0.008219178082191782,0.06818181818181818,36
0.0,0.009538950715421305,0.0,0.02147239263803681,0.08767123287671233,0.5863636363636363,50
0.023218574859887906,0.001589825119236884,0.5,0.0,0.008219178082191782,0.11363636363636363,130
0.010408326661329063,0.1399046104928458,0.0,0.0,0.8821917808219178,0.03636363636363636,93
0.0040032025620496394,0.001589825119236884,0.5,0.0,0.1917808219178082,0.09545454545454544,200
0.0016012810248198558,0.0,0.5,0.0,0.008219178082191782,0.08636363636363636,200
0.023218574859887906,0.0,1.0,0.006134969325153375,0.44931506849315067,0.12727272727272726,75
0.0,0.003179650238473768,0.5,0.0,0.5068493150684932,0.031818181818181815,200
0.0008006405124099279,0.0,0.0,0.0,0.008219178082191782,0.6772727272727272,75
0.0008006405124099279,0.004769475357710652,0.5,0.0,0.008219178082191782,0.12727272727272726,185
0.0008006405124099279,0.06518282988871224,0.5,0.003067484662576687,0.21643835616438356,0.6818181818181818,125
0.0,0.003179650238473768,0.0,0.015337423312883437,0.0,0.24545454545454545,89
0.0032025620496397116,0.001589825119236884,0.0,0.0,0.008219178082191782,0.09545454545454544,50
0.0008006405124099279,0.0,0.0,0.0,0.5123287671232877,0.06818181818181818,38
0.0008006405124099279,0.34181240063593005,0.0,0.0,0.14794520547945206,0.15454545454545454,150
0.0032025620496397116,0.0,0.0,0.0,0.008219178082191782,0.05454545454545454,65
0.0008006405124099279,0.004769475357710652,0.5,1.0,0.2767123287671233,0.19545454545454544,223
0.0032025620496397116,0.006359300476947536,0.5,0.0,0.008219178082191782,0.08636363636363636,500
0.0024019215372297837,0.006359300476947536,0.5,0.0,0.008219178082191782,0.20454545454545453,120
0.0032025620496397116,0.012718600953895072,0.5,0.0,0.008219178082191782,0.16363636363636364,140
0.0,0.007949125596184421,0.0,0.0,0.008219178082191782,0.08181818181818182,48
0.0008006405124099279,0.007949125596184421,0.5,1.0,0.5287671232876713,0.19545454545454544,229
0.0,0.001589825119236884,0.5,0.0,0.03287671232876713,0.17727272727272728,179
0.0016012810248198558,0.12241653418124007,0.5,0.0,0.8931506849315068,0.3181818181818182,275
0.0024019215372297837,0.004769475357710652,0.5,0.0,0.008219178082191782,0.02727272727272727,99
0.0,0.30524642289348175,0.0,0.009202453987730062,0.27123287671232876,0.02727272727272727,50
0.0,0.04292527821939587,0.0,0.012269938650306749,0.7698630136986302,0.35909090909090907,30
0.0,0.003179650238473768,0.0,0.0,0.008219178082191782,0.03636363636363636,50
0.0040032025620496394,0.006359300476947536,0.0,0.0,0.008219178082191782,0.06818181818181818,40
0.0016012810248198558,0.0,0.0,0.003067484662576687,0.06027397260273973,0.09999999999999999,50
0.0016012810248198558,0.012718600953895072,0.0,0.003067484662576687,0.736986301369863,0.3181818181818182,300
0.009607686148919135,0.001589825119236884,0.5,0.0,0.008219178082191782,0.20454545454545453,150
0.010408326661329063,0.0,0.0,0.0,0.008219178082191782,0.08636363636363636,45
0.023218574859887906,0.003179650238473768,0.5,0.03374233128834356,0.43561643835616437,0.45909090909090905,149
0.0,0.0,0.0,0.0,0.008219178082191782,0.09090909090909091,158
0.004803843074459567,0.001589825119236884,0.5,0.0,0.873972602739726,0.00909090909090909,90
0.0016012810248198558,0.028616852146263912,0.5,0.0,0.008219178082191782,0.03636363636363636,130
0.010408326661329063,0.006359300476947536,1.0,0.08282208588957056,0.39452054794520547,0.10454545454545454,32
0.0,0.004769475357710652,0.0,0.009202453987730062,0.057534246575342465,0.16818181818181818,75
0.0016012810248198558,0.022257551669316377,0.5,0.003067484662576687,0.8767123287671232,0.00909090909090909,2500
0.0,0.03656597774244833,0.0,0.0,0.36164383561643837,0.022727272727272728,205
0.0008006405124099279,0.0,0.5,0.0,0.5808219178082192,0.4636363636363636,300
0.0,0.003179650238473768,0.0,0.0,0.0410958904109589,0.05454545454545454,43
0.0016012810248198558,0.011128775834658189,0.5,0.0,0.6082191780821918,0.6818181818181818,148
0.0024019215372297837,0.05405405405405406,0.5,0.003067484662576687,0.07671232876712329,0.02727272727272727,130
0.0008006405124099279,0.017488076311605726,0.5,0.0,0.008219178082191782,0.049999999999999996,275
0.0,0.287758346581876,0.5,0.0,0.915068493150685,0.03636363636363636,105
0.004803843074459567,0.0,0.0,0.0,0.008219178082191782,0.17727272727272728,55
0.0032025620496397116,0.001589825119236884,0.5,0.0,0.2958904109589041,0.00909090909090909,120
0.0016012810248198558,0.001589825119236884,0.0,0.0,0.1917808219178082,0.09545454545454544,150
0.0016012810248198558,0.009538950715421305,0.5,0.0,0.589041095890411,0.10454545454545454,170
0.0,0.29252782193958665,0.0,0.003067484662576687,0.1178082191780822,0.37727272727272726,59
0.0016012810248198558,0.007949125596184421,0.0,0.0,0.43561643835616437,0.35909090909090907,52
0.0008006405124099279,0.15580286168521465,0.5,0.0,0.5643835616438356,0.5590909090909091,120
0.0008006405124099279,0.003179650238473768,0.5,0.0,0.008219178082191782,0.00909090909090909,70
0.023218574859887906,0.006359300476947536,0.0,0.015337423312883437,0.46301369863013697,0.09545454545454544,50
0.0008006405124099279,0.033386327503974564,0.0,0.006134969325153375,0.7232876712328767,0.08636363636363636,85
0.004803843074459567,0.0,0.5,0.003067484662576687,0.4712328767123288,0.02727272727272727,149
0.0040032025620496394,0.0,0.5,0.0,0.008219178082191782,0.21818181818181817,150
0.0008006405124099279,0.007949125596184421,0.0,0.0,0.008219178082191782,0.05454545454545454,50
0.015212169735788629,0.0,0.0,0.0,0.0,0.07272727272727272,120
0.0008006405124099279,0.009538950715421305,0.5,1.0,0.5068493150684932,0.022727272727272728,308
0.0008006405124099279,0.0,0.5,0.0,0.0,0.08181818181818182,349
0.0016012810248198558,0.13354531001589826,0.0,0.006134969325153375,0.7479452054794521,0.031818181818181815,39
0.0,0.0,0.5,0.0,0.008219178082191782,0.004545454545454545,230
0.0,0.16216216216216217,0.0,0.0,0.07397260273972603,0.045454545454545456,89
0.010408326661329063,0.009538950715421305,0.5,0.0,0.3315068493150685,0.01818181818181818,99
0.0008006405124099279,0.2527821939586646,0.0,0.0,0.6876712328767123,0.02727272727272727,60
0.0016012810248198558,0.020667726550079493,0.0,0.006134969325153375,0.8821917808219178,0.25,30
0.023218574859887906,0.0,0.5,0.003067484662576687,0.5342465753424658,0.022727272727272728,175
0.007205764611689351,0.009538950715421305,0.5,0.0,0.019178082191780823,0.00909090909090909,90
0.0,0.015898251192368842,0.0,0.02147239263803681,0.08767123287671233,0.5863636363636363,50
0.0008006405124099279,0.009538950715421305,0.0,0.0,0.7643835616438356,0.13636363636363635,50
0.0016012810248198558,0.003179650238473768,0.0,0.0,0.008219178082191782,0.09090909090909091,50
0.007205764611689351,0.0,1.0,0.0,0.008219178082191782,0.19545454545454544,100
0.0,0.057233704292527825,0.5,0.0,0.5945205479452055,0.3727272727272727,99
0.0016012810248198558,0.02702702702702703,0.5,0.0,0.008219178082191782,0.2909090909090909,119
0.0024019215372297837,0.06518282988871224,0.5,0.0,0.3041095890410959,0.07272727272727272,165
0.0,0.022257551669316377,0.5,0.0,0.7041095890410959,0.35909090909090907,10
0.0,0.003179650238473768,0.0,0.027607361963190184,0.6219178082191781,0.39545454545454545,70
0.0008006405124099279,0.009538950715421305,0.5,0.0,0.008219178082191782,0.19545454545454544,150
0.023218574859887906,0.0,0.5,0.27607361963190186,0.008219178082191782,0.022727272727272728,185
0.0008006405124099279,0.08108108108108109,0.5,0.0,0.8136986301369863,0.05454545454545454,212
0.0,0.012718600953895072,1.0,0.0,0.0,0.031818181818181815,99
0.0008006405124099279,0.04769475357710652,0.0,0.006134969325153375,0.3315068493150685,0.031818181818181815,115
0.016012810248198558,0.0,0.0,0.0,0.008219178082191782,0.19999999999999998,40
0.0016012810248198558,0.11605723370429254,0.5,0.0,0.6328767123287671,0.12272727272727273,235
0.023218574859887906,0.022257551669316377,0.5,0.0,0.7753424657534247,0.36818181818181817,165
0.0008006405124099279,0.001589825119236884,0.5,0.0,0.008219178082191782,0.15454545454545454,192
0.0016012810248198558,0.12241653418124007,0.5,0.003067484662576687,0.3972602739726027,0.06818181818181818,171
0.023218574859887906,0.0,0.5,0.3680981595092025,0.7780821917808219,0.004545454545454545,239
0.0032025620496397116,0.13036565977742448,0.5,0.0,0.008219178082191782,0.02727272727272727,175
0.0,0.25437201907790147,0.0,0.0,0.852054794520548,0.12727272727272726,80
0.0016012810248198558,0.08585055643879173,0.5,0.0,0.9917808219178083,0.34545454545454546,100
0.004803843074459567,0.001589825119236884,0.0,0.006134969325153375,0.008219178082191782,0.03636363636363636,70
0.0008006405124099279,0.01907790143084261,0.5,0.0,0.008219178082191782,0.11818181818181818,195
0.023218574859887906,0.014308426073131956,0.5,0.03374233128834356,0.5972602739726027,0.03636363636363636,110
0.0008006405124099279,0.0,0.5,0.0,0.0,0.02727272727272727,275
0.0008006405124099279,0.033386327503974564,0.0,0.0,0.18904109589041096,0.07727272727272727,135
0.0008006405124099279,0.041335453100158986,0.0,0.009202453987730062,0.5397260273972603,0.00909090909090909,54
0.0032025620496397116,0.0,0.5,0.0,0.008219178082191782,0.11363636363636363,90
0.0,0.003179650238473768,0.0,0.012269938650306749,0.13424657534246576,0.7863636363636364,60
0.0,0.015898251192368842,0.5,0.0,0.008219178082191782,0.0,95
0.0,0.0,0.0,0.0,0.016438356164383564,0.08636363636363636,100
0.0008006405124099279,0.07631160572337044,0.5,0.0,0.40821917808219177,0.35909090909090907,73
0.0008006405124099279,0.05405405405405406,0.5,0.006134969325153375,0.18904109589041096,0.05454545454545454,160
0.0016012810248198558,0.011128775834658189,0.5,0.0,0.9534246575342465,0.05454545454545454,100
0.006405124099279423,0.011128775834658189,0.0,0.0,0.008219178082191782,0.20454545454545453,60
0.0016012810248198558,0.26073131955484896,0.0,0.0,0.6027397260273972,0.06363636363636363,76
0.0,0.44515103338632755,0.0,0.0,0.3424657534246575,0.03636363636363636,99
0.0008006405124099279,0.004769475357710652,0.0,0.0,0.008219178082191782,0.13636363636363635,45
0.0024019215372297837,0.001589825119236884,0.5,0.0,0.6465753424657534,0.12272727272727273,950
0.023218574859887906,0.0,0.0,0.0,0.0,0.2681818181818182,80
0.0008006405124099279,0.001589825119236884,0.5,0.0,0.008219178082191782,0.12727272727272726,175
0.0,0.0,0.0,0.0,0.42191780821917807,0.08636363636363636,85
0.0,0.05405405405405406,1.0,0.006134969325153375,0.057534246575342465,0.05454545454545454,40
0.0,0.0,0.0,0.0,0.008219178082191782,0.02727272727272727,60
0.0008006405124099279,0.0,0.5,0.0,0.8,0.02727272727272727,160
0.0,0.04769475357710652,0.0,0.003067484662576687,0.3013698630136986,0.09090909090909091,61
0.0008006405124099279,0.030206677265500796,0.5,0.0,0.32602739726027397,0.09545454545454544,90
0.0008006405124099279,0.0,0.5,0.0,0.008219178082191782,0.05454545454545454,300
0.0,0.05405405405405406,0.5,0.012269938650306749,0.9315068493150686,0.35909090909090907,172
0.0016012810248198558,0.004769475357710652,0.5,0.009202453987730062,0.5123287671232877,0.06363636363636363,447
0.0024019215372297837,0.1192368839427663,0.0,0.0,0.5150684931506849,0.00909090909090909,39
0.007205764611689351,0.0,0.0,0.0,0.008219178082191782,0.12727272727272726,50
0.0016012810248198558,0.01907790143084261,0.0,0.0,0.008219178082191782,0.37727272727272726,45
0.0008006405124099279,0.030206677265500796,0.5,0.0,0.4657534246575343,0.15454545454545454,135
0.024019215372297835,0.006359300476947536,0.5,0.0,0.2876712328767123,0.02727272727272727,125
0.0016012810248198558,0.0,0.0,0.0,0.26575342465753427,0.08181818181818182,95
0.0016012810248198558,0.07472178060413355,0.0,0.015337423312883437,0.008219178082191782,0.20454545454545453,85
0.0016012810248198558,0.011128775834658189,0.0,0.0,0.6164383561643836,0.10909090909090909,45
0.0,0.26391096979332274,0.0,0.003067484662576687,0.9424657534246575,0.16818181818181818,53
0.0008006405124099279,0.006359300476947536,0.5,0.0,0.5808219178082192,0.09545454545454544,150
0.0024019215372297837,0.13672496025437203,0.0,0.0,0.16712328767123288,0.2545454545454545,75
0.0,0.0,0.0,0.0,0.008219178082191782,0.05454545454545454,100
0.023218574859887906,0.028616852146263912,0.0,0.0,0.989041095890411,0.11363636363636363,80
0.004803843074459567,0.009538950715421305,1.0,0.027607361963190184,0.06027397260273973,0.3318181818181818,50
0.004803843074459567,0.006359300476947536,0.5,0.0,0.410958904109589,0.08636363636363636,187
0.004803843074459567,0.001589825119236884,0.0,0.0,0.008219178082191782,0.08636363636363636,100
0.0,0.3481717011128776,0.0,0.006134969325153375,0.29863013698630136,0.00909090909090909,60
0.0,0.001589825119236884,0.0,0.0,0.008219178082191782,0.05454545454545454,59
0.0016012810248198558,0.014308426073131956,0.5,0.0,0.008219178082191782,0.09999999999999999,100
0.0032025620496397116,0.08267090620031797,0.5,0.009202453987730062,0.947945205479452,0.00909090909090909,150
0.007205764611689351,0.004769475357710652,0.5,0.0,0.008219178082191782,0.05454545454545454,80
0.0,0.03815580286168522,0.5,0.0,0.008219178082191782,0.05454545454545454,105
0.023218574859887906,0.001589825119236884,0.5,0.0,0.4849315068493151,0.08181818181818182,106
0.0,0.001589825119236884,0.5,0.0,0.20821917808219179,0.031818181818181815,135
0.0008006405124099279,0.0,0.0,0.0,0.536986301369863,0.06818181818181818,65
0.023218574859887906,0.003179650238473768,0.5,0.0,0.052054794520547946,0.06363636363636363,250
0.0008006405124099279,0.0,0.0,0.015337423312883437,0.3835616438356164,0.12727272727272726,420
0.0008006405124099279,0.02702702702702703,0.0,0.006134969325153375,0.21643835616438356,0.05454545454545454,86
0.0016012810248198558,0.007949125596184421,0.5,0.0,0.008219178082191782,0.06818181818181818,100
0.0488390712570056,0.0,1.0,0.0,0.008219178082191782,0.37727272727272726,35
0.0008006405124099279,0.001589825119236884,0.5,0.0,0.008219178082191782,0.08636363636363636,225
0.0016012810248198558,0.21303656597774245,0.5,0.0,0.8438356164383561,0.2772727272727273,75
0.0,0.06200317965023848,0.0,0.0,0.008219178082191782,0.08636363636363636,103
0.0,0.12241653418124007,0.0,0.006134969325153375,0.8410958904109589,0.02727272727272727,49
0.0008006405124099279,0.012718600953895072,0.5,0.0,0.008219178082191782,0.05454545454545454,150
0.0,0.007949125596184421,0.0,0.003067484662576687,0.008219178082191782,0.02727272727272727,50
0.0016012810248198558,0.0,0.5,0.0,0.008219178082191782,0.08636363636363636,250
0.0,0.0,0.0,0.0,0.008219178082191782,0.2545454545454545,55
0.010408326661329063,0.017488076311605726,0.0,0.0,0.6904109589041096,0.19999999999999998,75
0.023218574859887906,0.0,0.5,0.19631901840490798,0.6904109589041096,0.08636363636363636,253
0.0008006405124099279,0.15262321144674088,0.5,0.0,0.008219178082191782,0.10909090909090909,99
0.0024019215372297837,0.015898251192368842,0.5,0.0,0.008219178082191782,0.09545454545454544,99
0.0016012810248198558,0.009538950715421305,0.0,0.003067484662576687,0.008219178082191782,0.20454545454545453,100
0.0024019215372297837,0.0,0.0,0.0,0.008219178082191782,0.01818181818181818,65
0.0,0.0,0.5,0.006134969325153375,0.23287671232876714,0.12727272727272726,349
0.0008006405124099279,0.1399046104928458,0.5,0.0,0.5452054794520548,0.05454545454545454,250
0.0024019215372297837,0.06677265500794913,0.0,0.0,0.3178082191780822,0.00909090909090909,65
0.0016012810248198558,0.0,0.5,0.0,0.8849315068493151,0.02727272727272727,450
0.007205764611689351,0.0,0.0,0.0,0.6821917808219178,0.13636363636363635,65
0.0,0.0,0.5,0.0,0.008219178082191782,0.10454545454545454,250
0.0024019215372297837,0.007949125596184421,0.5,0.0,0.03561643835616438,0.35909090909090907,275
0.004803843074459567,0.0,0.0,0.0,0.008219178082191782,0.09545454545454544,55
0.004803843074459567,0.004769475357710652,0.5,0.0,0.008219178082191782,0.03636363636363636,110
0.0032025620496397116,0.0,0.5,0.0,0.008219178082191782,0.09090909090909091,154
0.0008006405124099279,0.007949125596184421,0.0,0.003067484662576687,0.0,0.05454545454545454,75
0.0032025620496397116,0.0,0.5,0.0,0.7589041095890411,0.03636363636363636,150
0.0016012810248198558,0.07313195548489666,0.5,0.0,0.008219178082191782,0.049999999999999996,180
0.0008006405124099279,0.015898251192368842,0.0,0.0,0.6027397260273972,0.09999999999999999,59
0.0,0.004769475357710652,0.5,0.0,0.663013698630137,0.08636363636363636,145
0.010408326661329063,0.1192368839427663,0.5,0.0,0.2958904109589041,0.031818181818181815,155
0.0,0.055643879173290944,0.5,0.0,0.6767123287671233,0.4318181818181818,120
0.0016012810248198558,0.046104928457869634,0.0,0.0,0.42191780821917807,0.09090909090909091,59
0.0016012810248198558,0.017488076311605726,0.0,0.003067484662576687,0.4904109589041096,0.34545454545454546,35
0.0032025620496397116,0.0,0.5,0.0,0.008219178082191782,0.00909090909090909,113
0.0,0.014308426073131956,0.0,0.0,0.8904109589041096,0.06363636363636363,115
0.0016012810248198558,0.020667726550079493,0.5,0.0,0.008219178082191782,0.16363636363636364,145
0.010408326661329063,0.004769475357710652,0.5,0.0,0.008219178082191782,0.22727272727272727,115
0.02241793434747798,0.003179650238473768,0.5,0.2914110429447853,0.06027397260273973,0.06363636363636363,232
0.023218574859887906,0.003179650238473768,0.5,0.015337423312883437,0.07397260273972603,0.02727272727272727,65
0.0016012810248198558,0.006359300476947536,0.5,0.0,0.008219178082191782,0.05454545454545454,200
0.0008006405124099279,0.08426073131955486,0.5,0.0,0.008219178082191782,0.031818181818181815,160
0.0,0.014308426073131956,0.0,0.0,0.008219178082191782,0.05454545454545454,120
0.0016012810248198558,0.0492845786963434,0.5,0.0,0.008219178082191782,0.05454545454545454,210
0.0,0.006359300476947536,0.5,0.009202453987730062,0.057534246575342465,0.1409090909090909,179
0.010408326661329063,0.001589825119236884,0.5,0.0,0.1863013698630137,0.39545454545454545,40
0.0016012810248198558,0.01907790143084261,0.5,0.0,0.008219178082191782,0.09999999999999999,120
0.0,0.001589825119236884,0.5,0.0,0.008219178082191782,0.12272727272727273,185
0.0,0.041335453100158986,0.5,0.0,0.41643835616438357,0.45454545454545453,125
0.0008006405124099279,0.009538950715421305,0.5,0.0,0.008219178082191782,0.00909090909090909,200
0.0024019215372297837,0.003179650238473768,0.5,0.0,0.008219178082191782,0.02727272727272727,200
0.006405124099279423,0.03497615262321145,0.5,0.0,0.008219178082191782,0.08636363636363636,178
0.0016012810248198558,0.004769475357710652,0.0,0.0,0.008219178082191782,0.00909090909090909,33
0.023218574859887906,0.0,0.5,0.0,0.5561643835616439,0.03636363636363636,150
0.0032025620496397116,0.020667726550079493,0.5,0.0,0.008219178082191782,0.13636363636363635,100
0.0016012810248198558,0.001589825119236884,0.5,0.0,0.4712328767123288,0.004545454545454545,140
0.023218574859887906,0.001589825119236884,0.0,0.12883435582822086,0.4684931506849315,0.09545454545454544,50
0.0,0.0,0.0,0.0,0.008219178082191782,0.00909090909090909,50
0.0024019215372297837,0.003179650238473768,0.0,0.0,0.5123287671232877,0.09545454545454544,199
0.0016012810248198558,0.02384737678855326,0.5,0.0,0.008219178082191782,0.09090909090909091,350
0.0,0.1414944356120827,0.0,0.006134969325153375,0.008219178082191782,0.031818181818181815,120
